File name;Number;Metadata
DMPF71790315AA-TTV.csv;3;Type: TTV
DMPF71790315AA-TTV.csv;4;Oppsett: 0
DMPF71790315AA-TTV.csv;5;Variant: BOK
DMPF71790315AA-TTV.csv;6;wmv
DMPF71790315AA-TTV.csv;7;58'03
MYNR54500118AA-TTV.csv;0;{\an7}MYNR54500118A   t-tv   32t
MYNR54500118AA-TTV.csv;1;Bitch City 1:7
MYNR54500118AA-TTV.csv;2;Navn: MYNR54500118AA
MYNR54500118AA-TTV.csv;3;Type: TTV
MYNR54500118AA-TTV.csv;4;Oppsett: 0
MYNR54500118AA-TTV.csv;5;Variant: BOK
MYNR54500118AA-TTV.csv;6;MYNT23032018A
MYNR54500118AA-TTV.csv;7;00:00:00 - 00:04:54
MYNR54500118AA-TTV.csv;8;2018
MYNR54500118AA-TTV.csv;9;trh
MSUS07000813AA-TTV.csv;0;{\an7}MSUS 070008/13 A t-tv    208 t
MSUS07000813AA-TTV.csv;1;Lillepri 8:8
MSUS07000813AA-TTV.csv;2;Navn: MSUS07000813AA
MSUS07000813AA-TTV.csv;3;Type: TTV
MSUS07000813AA-TTV.csv;4;Oppsett: 0
MSUS07000813AA-TTV.csv;5;MSUS07000813AA
MSUS07000813AA-TTV.csv;6;00:00:00-00:17:00
MSUS07000813AA-TTV.csv;7;29.11.13
MSUS07000813AA-TTV.csv;8;mol
MSUB02008113AA-TTV.csv;0;{\an7}MSUB-020081-13B t-tv 73 t
MSUB02008113AA-TTV.csv;1;Direktetekstet
MSUB02008113AA-TTV.csv;2;Navn: MSUB02008113AA
MSUB02008113AA-TTV.csv;3;Type: TTV
MSUB02008113AA-TTV.csv;4;Oppsett: 0
MSUB02008113AA-TTV.csv;5;MSUB-020081-13B
MSUB02008113AA-TTV.csv;6;00:00:00- 00:08:09 0.08'09
MSUB02004319AA-TTV.csv;0;{\an7}MSUB02004319A      t-tv    84 t
MSUB02004319AA-TTV.csv;1;Supernytt 43:100
MSUB02004319AA-TTV.csv;2;Navn: MSUB02004319AA
MSUB02004319AA-TTV.csv;3;Type: TTV
MSUB02004319AA-TTV.csv;4;Oppsett: 0
MSUB02004319AA-TTV.csv;5;Variant: BOK
MSUB02004319AA-TTV.csv;6;MSUB02004319AA
MSUB02004319AA-TTV.csv;7;08'50''
MSUB02004319AA-TTV.csv;8;04.03.19
MSUB02004319AA-TTV.csv;9;akr
MSUB02008619AA-TTV.csv;0;{\an7}MSUB02008619A      t-tv      82 t
MSUB02008619AA-TTV.csv;1;Supernytt 86:100
MSUB02008619AA-TTV.csv;2;Navn: MSUB02008619AA
MSUB02008619AA-TTV.csv;3;Type: TTV
MSUB02008619AA-TTV.csv;4;Oppsett: 0
MSUB02008619AA-TTV.csv;5;Variant: BOK
MSUB02008619AA-TTV.csv;6;MSUB02008619AA
MSUB02008619AA-TTV.csv;7;07'42''
MSUB02008619AA-TTV.csv;8;13.05.19
MSUB02008619AA-TTV.csv;9;akr
MSUB17001512AA-TTV.csv;0;{\an7}MSUB 170015/12 A     TTV 147 t
MSUB17001512AA-TTV.csv;1;Superkviss
MSUB17001512AA-TTV.csv;2;Navn: MSUB17001512AA
MSUB17001512AA-TTV.csv;3;Type: TTV
MSUB17001512AA-TTV.csv;4;Oppsett: 0
MSUB17001512AA-TTV.csv;5;MSUB17001512AA
MSUB17001512AA-TTV.csv;6;00:00:00 - 00:13:20     13'20
MYNT17005313AA-TTV.csv;0;{\an7}MYNT-170053/13A  t-tv 273 t
MYNT17005313AA-TTV.csv;1;Prosjekt perfekt 3:8
MYNT17005313AA-TTV.csv;2;Navn: MYNT17005313AA
MYNT17005313AA-TTV.csv;3;Type: TTV
MYNT17005313AA-TTV.csv;4;Oppsett: 0
MYNT17005313AA-TTV.csv;5;Variant: BOK
MYNT17005313AA-TTV.csv;6;MYNT17005313AA
MYNT17005313AA-TTV.csv;7;00:00:00 - 00:29:11 29'11'
MYNT17005313AA-TTV.csv;8;30.09.13
MYNT17005313AA-TTV.csv;9;man, korr. iaa
MSUB02002512AA-TTV.csv;0;{\an7}MSUB-020025-12A t-tv 74 t
MSUB02002512AA-TTV.csv;1;Direktetekstet
MSUB02002512AA-TTV.csv;2;Navn: MSUB02002512AA
MSUB02002512AA-TTV.csv;3;Type: TTV
MSUB02002512AA-TTV.csv;4;Oppsett: 0
MSUB02002512AA-TTV.csv;5;MSUB-020025-12A
MSUB02002512AA-TTV.csv;6;18:50:40- 18:58:38 0.07'57
MYNG22500518AA-TTV.csv;0;{\an7}MYNG22500518 A ttv 48 t
MYNG22500518AA-TTV.csv;1;Astrid S tilbake fra verden 4:6
MYNG22500518AA-TTV.csv;2;Navn: MYNG22500518AA
MYNG22500518AA-TTV.csv;3;Type: TTV
MYNG22500518AA-TTV.csv;4;Oppsett: 0
MYNG22500518AA-TTV.csv;5;Variant: BOK
MYNG22500518AA-TTV.csv;6;MYNG22500518AA
MYNG22500518AA-TTV.csv;7;00:00:00:00 - 00:05:21.21 5'21
MSUB02018815AA-TTV.csv;0;{\an7}MSUB-020188-15AA t-tv 76 t
MSUB02018815AA-TTV.csv;1;Supernytt
MSUB02018815AA-TTV.csv;2;Navn: MSUB02018815AA
MSUB02018815AA-TTV.csv;3;Type: TTV
MSUB02018815AA-TTV.csv;4;Oppsett: 0
MSUB02018815AA-TTV.csv;5;Variant: BOK
MSUB02018815AA-TTV.csv;6;MSUB-020188-15AA
MSUB02018815AA-TTV.csv;7;13:30:25- 13:38:42 0.08'17
NNFA52040417AA-TTV.csv;0;{\an7}NNFA-520404-17AA t-tv 314 t
NNFA52040417AA-TTV.csv;1;Ari Behn
NNFA52040417AA-TTV.csv;2;Navn: NNFA52040417AA
NNFA52040417AA-TTV.csv;3;Type: TTV
NNFA52040417AA-TTV.csv;4;Oppsett: 0
NNFA52040417AA-TTV.csv;5;Variant: BOK
NNFA52040417AA-TTV.csv;6;NNFA-520404-17AA
NNFA52040417AA-TTV.csv;7;20:24:59– 20:53:47 0.28'48
MSUB02010913AA-TTV.csv;0;{\an7}MSUB-020109-13A t-tv 76 t
MSUB02010913AA-TTV.csv;1;Supernytt
MSUB02010913AA-TTV.csv;2;Navn: MSUB02010913AA
MSUB02010913AA-TTV.csv;3;Type: TTV
MSUB02010913AA-TTV.csv;4;Oppsett: 0
MSUB02010913AA-TTV.csv;5;MSUB-020109-13A
MSUB02010913AA-TTV.csv;6;18:50:10- 18:58:20 0.08'10
DKOA99112618AA-TTV.csv;0;{\an7}DKOA-991126-18AA t-tv 85 t
DKOA99112618AA-TTV.csv;1;Distriktsnyheter Østlandssendingen
DKOA99112618AA-TTV.csv;2;Navn: DKOA99112618AA
DKOA99112618AA-TTV.csv;3;Type: TTV
DKOA99112618AA-TTV.csv;4;Oppsett: 5
DKOA99112618AA-TTV.csv;5;Variant: BOK
DKOA99112618AA-TTV.csv;6;DKOA-991126-18AA
DKOA99112618AA-TTV.csv;7;08:15:01– 08:23:57 0.08'56
MSUS08000115AA-TTV.csv;0;{\an7}MSUS 080001/15 A  t-tv   66 t
MSUS08000115AA-TTV.csv;1;Superkrim 1
MSUS08000115AA-TTV.csv;2;Navn: MSUS08000115AA
MSUS08000115AA-TTV.csv;3;Type: TTV
MSUS08000115AA-TTV.csv;4;Oppsett: 0
MSUS08000115AA-TTV.csv;5;Variant: BOK
MSUS08000115AA-TTV.csv;6;-- -- --
MSUS08000115AA-TTV.csv;7;-- -- --                      07'44
DKOP99030519AA-TTV.csv;0;{\an7}DKOP-990305-19AA t-tv 94 t
DKOP99030519AA-TTV.csv;1;Distriktsnyheter Østnytt
DKOP99030519AA-TTV.csv;2;Navn: DKOP99030519AA
DKOP99030519AA-TTV.csv;3;Type: TTV
DKOP99030519AA-TTV.csv;4;Oppsett: 5
DKOP99030519AA-TTV.csv;5;Variant: BOK
DKOP99030519AA-TTV.csv;6;DKOP-990305-19AA
DKOP99030519AA-TTV.csv;7;08:18:34– 08:27:36 0.09'02
MDHP11001314AA-TTV.csv;0;{\an7}MDHP-110013-14A t-tv 253 t
MDHP11001314AA-TTV.csv;1;Forbrukerinspektørene
MDHP11001314AA-TTV.csv;2;Navn: MDHP11001314AA
MDHP11001314AA-TTV.csv;3;Type: TTV
MDHP11001314AA-TTV.csv;4;Oppsett: 0
MDHP11001314AA-TTV.csv;5;MDHP-110013-14A
MDHP11001314AA-TTV.csv;6;19:46:42- 20:13:56 0.27'14
NNFA56120618AH-TTV.csv;0;{\an7}NNFA-561206-18AH t-tv 436 t
NNFA56120618AH-TTV.csv;1;Dagsnytt atten
NNFA56120618AH-TTV.csv;2;Navn: NNFA56120618AH
NNFA56120618AH-TTV.csv;3;Type: TTV
NNFA56120618AH-TTV.csv;4;Oppsett: 5
NNFA56120618AH-TTV.csv;5;Variant: BOK
NNFA56120618AH-TTV.csv;6;NNFA-561206-18AH
NNFA56120618AH-TTV.csv;7;18:00:00– 18:58:54 0.58'54
NNFA91032719AH-TTV.csv;0;{\an7}NNFA-910327-19AH t-tv 39 t
NNFA91032719AH-TTV.csv;1;Tegnspråknytt
NNFA91032719AH-TTV.csv;2;Navn: NNFA91032719AH
NNFA91032719AH-TTV.csv;3;Type: TTV
NNFA91032719AH-TTV.csv;4;Oppsett: 5
NNFA91032719AH-TTV.csv;5;Variant: BOK
NNFA91032719AH-TTV.csv;6;NNFA-910327-19AH
NNFA91032719AH-TTV.csv;7;17:45:00– 17:48:58 0.03'58
MYNR54500718AA-TTV.csv;0;{\an7}MYNR54500718A   t-tv   47t
MYNR54500718AA-TTV.csv;1;Bitch City 7:7
MYNR54500718AA-TTV.csv;2;Navn: MYNR54500718AA
MYNR54500718AA-TTV.csv;3;Type: TTV
MYNR54500718AA-TTV.csv;4;Oppsett: 0
MYNR54500718AA-TTV.csv;5;Variant: BOK
MYNR54500718AA-TTV.csv;6;MYNT23032018G
MYNR54500718AA-TTV.csv;7;00:00:00 - 00:04:33
MYNR54500718AA-TTV.csv;8;23.03.2018
MYNR54500718AA-TTV.csv;9;trh
NNFA91061115AH-TTV.csv;0;{\an7}NNFA-910611-15A t-tv 35 t
NNFA91061115AH-TTV.csv;1;Tegnsprknytt
NNFA91061115AH-TTV.csv;2;Navn: NNFA91061115AH
NNFA91061115AH-TTV.csv;3;Type: TTV
NNFA91061115AH-TTV.csv;4;Oppsett: 0
NNFA91061115AH-TTV.csv;5;Variant: BOK
NNFA91061115AH-TTV.csv;6;NNFA-910611-15A
NNFA91061115AH-TTV.csv;7;17:45:02- 17:48:51 0.03'49
DKHO99030819AA-TTV.csv;0;{\an7}DKHO-990308-19AA t-tv 94 t
DKHO99030819AA-TTV.csv;1;Distriktsnyheter Vestlandsrevyen
DKHO99030819AA-TTV.csv;2;Navn: DKHO99030819AA
DKHO99030819AA-TTV.csv;3;Type: TTV
DKHO99030819AA-TTV.csv;4;Oppsett: 5
DKHO99030819AA-TTV.csv;5;Variant: BOK
DKHO99030819AA-TTV.csv;6;DKHO-990308-19AA
DKHO99030819AA-TTV.csv;7;08:48:01– 08:56:49 0.08'48
ENRK01072817AH-TTV.csv;0;{\an7}ENRK-010728-17AH t-tv 494 t
ENRK01072817AH-TTV.csv;1;Flåm
ENRK01072817AH-TTV.csv;2;Navn: ENRK01072817AH
ENRK01072817AH-TTV.csv;3;Type: TTV
ENRK01072817AH-TTV.csv;4;Oppsett: 0
ENRK01072817AH-TTV.csv;5;Variant: BOK
ENRK01072817AH-TTV.csv;6;ENRK-010728-17AH
ENRK01072817AH-TTV.csv;7;21:30:03– 22:29:25 0.59'22
DVFJ61001513AA-TTV.csv;0;{\an7}DVFJ61001513 A   t-tv     275 t
DVFJ61001513AA-TTV.csv;1;Nomino 5:8
DVFJ61001513AA-TTV.csv;2;Navn: DVFJ61001513AA
DVFJ61001513AA-TTV.csv;3;Type: TTV
DVFJ61001513AA-TTV.csv;4;Oppsett: 0
DVFJ61001513AA-TTV.csv;5;Variant: NYN
DVFJ61001513AA-TTV.csv;6;DVFJ61001513AA
DVFJ61001513AA-TTV.csv;7;28'58''
DVFJ61001513AA-TTV.csv;8;17.08.15
DVFJ61001513AA-TTV.csv;9;akr, korr. iaa
NNFA19092517AH-TTV.csv;0;{\an7}NNFA-190925-17AH t-tv 371 t
NNFA19092517AH-TTV.csv;1;Dagsrevyen
NNFA19092517AH-TTV.csv;2;Navn: NNFA19092517AH
NNFA19092517AH-TTV.csv;3;Type: TTV
NNFA19092517AH-TTV.csv;4;Oppsett: 0
NNFA19092517AH-TTV.csv;5;Variant: BOK
NNFA19092517AH-TTV.csv;6;NNFA-190925-17AH
NNFA19092517AH-TTV.csv;7;18:59:52– 19:44:38 0.44'46
MYNR50007815AA-TTV.csv;0;{\an7}MYNR-500078-15AA t-tv 261 t
MYNR50007815AA-TTV.csv;1;P3morgen
MYNR50007815AA-TTV.csv;2;Navn: MYNR50007815AA
MYNR50007815AA-TTV.csv;3;Type: TTV
MYNR50007815AA-TTV.csv;4;Oppsett: 0
MYNR50007815AA-TTV.csv;5;Variant: BOK
MYNR50007815AA-TTV.csv;6;MYNR-500078-15AA
MYNR50007815AA-TTV.csv;7;16:07:38- 16:36:36 0.28'58
NNFA07101317AH-TTV.csv;0;{\an7}NNFA-071013-17AH t-tv 107 t
NNFA07101317AH-TTV.csv;1;Politisk kvarter
NNFA07101317AH-TTV.csv;2;Navn: NNFA07101317AH
NNFA07101317AH-TTV.csv;3;Type: TTV
NNFA07101317AH-TTV.csv;4;Oppsett: 0
NNFA07101317AH-TTV.csv;5;Variant: BOK
NNFA07101317AH-TTV.csv;6;NNFA-071013-17AH
NNFA07101317AH-TTV.csv;7;07:45:00– 08:00:09 0.15'09
MUHH20000410AA-TTV.csv;0;{\an7}MUHH 200004/10 A t-tv   288 t
MUHH20000410AA-TTV.csv;1;20 spørsmål  4:15
MUHH20000410AA-TTV.csv;2;Navn: MUHH20000410AA
MUHH20000410AA-TTV.csv;3;Type: TTV
MUHH20000410AA-TTV.csv;4;Oppsett: 0
MUHH20000410AA-TTV.csv;5;Variant: BOK
MUHH20000410AA-TTV.csv;6;MUHH20000410AA
MUHH20000410AA-TTV.csv;7;00:00:00-00:23:58
MUHH20000410AA-TTV.csv;8;18.06.10
MUHH20000410AA-TTV.csv;9;cam &/ korr: wlo
MSPO10021719AH-TTV.csv;0;{\an7}MSPO-100217-19AH t-tv 288 t
MSPO10021719AH-TTV.csv;1;Sportsrevyen
MSPO10021719AH-TTV.csv;2;Navn: MSPO10021719AH
MSPO10021719AH-TTV.csv;3;Type: TTV
MSPO10021719AH-TTV.csv;4;Oppsett: 5
MSPO10021719AH-TTV.csv;5;Variant: BOK
MSPO10021719AH-TTV.csv;6;MSPO-100217-19AH
MSPO10021719AH-TTV.csv;7;19:44:55– 20:13:49 0.28'54
DKSF47000316AA-TTV.csv;0;{\an7}DKSF47000316A   t-tv   283 t
DKSF47000316AA-TTV.csv;1;Der ingen skulle tru (3)
DKSF47000316AA-TTV.csv;2;Navn: DKSF47000316AA
DKSF47000316AA-TTV.csv;3;Type: TTV
DKSF47000316AA-TTV.csv;4;Oppsett: 0
DKSF47000316AA-TTV.csv;5;Variant: NYN
DKSF47000316AA-TTV.csv;6;DVNR047000316AA
DKSF47000316AA-TTV.csv;7;00:00:00 - 00:39:07
DKSF47000316AA-TTV.csv;8;04.12.16
DKSF47000316AA-TTV.csv;9;ita, korr. efr
MSUB02013216AA-TTV.csv;0;{\an7}MSUB-020132-16AA t-tv 77 t
MSUB02013216AA-TTV.csv;1;Supernytt
MSUB02013216AA-TTV.csv;2;Navn: MSUB02013216AA
MSUB02013216AA-TTV.csv;3;Type: TTV
MSUB02013216AA-TTV.csv;4;Oppsett: 0
MSUB02013216AA-TTV.csv;5;Variant: BOK
MSUB02013216AA-TTV.csv;6;MSUB-020132-16AA
MSUB02013216AA-TTV.csv;7;13:30:40– 13:38:27 0.07'47
MYNT11701014AW-TTV.csv;0;{\an7}MYNT 117010/14 W TTV 29 t
MYNT11701014AW-TTV.csv;1;Dumpa 10:10
MYNT11701014AW-TTV.csv;2;Navn: MYNT11701014AW
MYNT11701014AW-TTV.csv;3;Type: TTV
MYNT11701014AW-TTV.csv;4;Oppsett: 0
MYNT11701014AW-TTV.csv;5;Variant: BOK
MYNT11701014AW-TTV.csv;6;wmv
MYNT11701014AW-TTV.csv;7;4'09
DKTE99100218AA-TTV.csv;0;{\an7}DKTE-991002-18AA t-tv 83 t
DKTE99100218AA-TTV.csv;1;Distriktsnyheter Østafjells
DKTE99100218AA-TTV.csv;2;Navn: DKTE99100218AA
DKTE99100218AA-TTV.csv;3;Type: TTV
DKTE99100218AA-TTV.csv;4;Oppsett: 5
DKTE99100218AA-TTV.csv;5;Variant: BOK
DKTE99100218AA-TTV.csv;6;DKTE-991002-18AA
DKTE99100218AA-TTV.csv;7;08:41:33– 08:50:26 0.08'53
MSUB30000415AW-TTV.csv;0;{\an7}MSUB30000415A   ttv   83t
MSUB30000415AW-TTV.csv;1;I kjelleren 4:9
MSUB30000415AW-TTV.csv;2;Navn: MSUB30000415AW
MSUB30000415AW-TTV.csv;3;Type: TTV
MSUB30000415AW-TTV.csv;4;Oppsett: 0
MSUB30000415AW-TTV.csv;5;Variant: BOK
MSUB30000415AW-TTV.csv;6;wmv
MSUB30000415AW-TTV.csv;7;07'20
DKSL99011019AA-TTV.csv;0;{\an7}DKSL-990110-19AA t-tv 100 t
DKSL99011019AA-TTV.csv;1;Distriktsnyheter Sørlandet
DKSL99011019AA-TTV.csv;2;Navn: DKSL99011019AA
DKSL99011019AA-TTV.csv;3;Type: TTV
DKSL99011019AA-TTV.csv;4;Oppsett: 5
DKSL99011019AA-TTV.csv;5;Variant: BOK
DKSL99011019AA-TTV.csv;6;DKSL-990110-19AA
DKSL99011019AA-TTV.csv;7;08:36:22– 08:45:18 0.08'56
DVNA60001113BA-TTV.csv;0;{\an7}DVNA 600011/13 A  t-tv 1381 t
DVNA60001113BA-TTV.csv;1;En naturlig helaften
DVNA60001113BA-TTV.csv;2;Navn: DVNA60001113BA
DVNA60001113BA-TTV.csv;3;Type: TTV
DVNA60001113BA-TTV.csv;4;Oppsett: 0
DVNA60001113BA-TTV.csv;5;Variant: NYN
DVNA60001113BA-TTV.csv;6;-- -- -- --
DVNA60001113BA-TTV.csv;7;-- -- -- -- 164'24''
DVNA60001113BA-TTV.csv;8;18.12.13
DVNA60001113BA-TTV.csv;9;svi/akr, korr. iaa (til 300)
NNFA53042417AH-TTV.csv;0;{\an7}NNFA-530424-17AH t-tv 107 t
NNFA53042417AH-TTV.csv;1;Urix
NNFA53042417AH-TTV.csv;2;Navn: NNFA53042417AH
NNFA53042417AH-TTV.csv;3;Type: TTV
NNFA53042417AH-TTV.csv;4;Oppsett: 0
NNFA53042417AH-TTV.csv;5;Variant: BOK
NNFA53042417AH-TTV.csv;6;NNFA-530424-17AH
NNFA53042417AH-TTV.csv;7;22:30:00– 22:49:42 0.19'42
DMTV23003117AA-TTV.csv;0;{\an7}DMTV23003117A     TTV     303t
DMTV23003117AA-TTV.csv;1;Ikke gjør dette hjemme
DMTV23003117AA-TTV.csv;2;Navn: DMTV23003117AA
DMTV23003117AA-TTV.csv;3;Type: TTV
DMTV23003117AA-TTV.csv;4;Oppsett: 0
DMTV23003117AA-TTV.csv;5;Variant: BOK
DMTV23003117AA-TTV.csv;6;DMTV23003117AA
DMTV23003117AA-TTV.csv;7;00:00:00:00 - 00:
DMTV23003117AA-TTV.csv;8;11.10.2017
DMTV23003117AA-TTV.csv;9;hsæ, korr. efr
MKDP40002215AW-TTV.csv;0;{\an7}MKDP40002215A t-tv 443 t
MKDP40002215AW-TTV.csv;1;Odda
MKDP40002215AW-TTV.csv;2;Navn: MKDP40002215AW
MKDP40002215AW-TTV.csv;3;Type: TTV
MKDP40002215AW-TTV.csv;4;Oppsett: 0
MKDP40002215AW-TTV.csv;5;Variant: BOK
MKDP40002215AW-TTV.csv;6;ENRK-010721-15AH
MKDP40002215AW-TTV.csv;7;21:30:41- 22:30:00 0.59'19
NNFA51032819AH-TTV.csv;0;{\an7}NNFA-510328-19AH t-tv 447 t
NNFA51032819AH-TTV.csv;1;Debatten
NNFA51032819AH-TTV.csv;2;Navn: NNFA51032819AH
NNFA51032819AH-TTV.csv;3;Type: TTV
NNFA51032819AH-TTV.csv;4;Oppsett: 5
NNFA51032819AH-TTV.csv;5;Variant: BOK
NNFA51032819AH-TTV.csv;6;NNFA-510328-19AH
NNFA51032819AH-TTV.csv;7;21:24:21– 22:11:27 0.47'06
DKMR50000213AA-TTV.csv;0;{\an7}DKMR 500002/13 A  t-tv  262 t
DKMR50000213AA-TTV.csv;1;Der ingen skulle tru (2)
DKMR50000213AA-TTV.csv;2;Navn: DKMR50000213AA
DKMR50000213AA-TTV.csv;3;Type: TTV
DKMR50000213AA-TTV.csv;4;Oppsett: 0
DKMR50000213AA-TTV.csv;5;Variant: NYN
DKMR50000213AA-TTV.csv;6;wmv
DKMR50000213AA-TTV.csv;7;00:00:00 - 00:29:07   29'07''
DKMR50000213AA-TTV.csv;8;02.11.14
DKMR50000213AA-TTV.csv;9;ita, korr. iaa
MSUB02015217BA-TTV.csv;0;{\an7}MSUB02015217A  t-tv 80 t
MSUB02015217BA-TTV.csv;1;Supernytt 152
MSUB02015217BA-TTV.csv;2;Navn: MSUB02015217BA
MSUB02015217BA-TTV.csv;3;Type: TTV
MSUB02015217BA-TTV.csv;4;Oppsett: 0
MSUB02015217BA-TTV.csv;5;Variant: BOK
MSUB02015217BA-TTV.csv;6;MSUB02015217BA
MSUB02015217BA-TTV.csv;7;-- -- --                      08'48
NNFA21040319AH-TTV.csv;0;{\an7}NNFA-210403-19AH t-tv 184 t
NNFA21040319AH-TTV.csv;1;Dagsrevyen 21
NNFA21040319AH-TTV.csv;2;Navn: NNFA21040319AH
NNFA21040319AH-TTV.csv;3;Type: TTV
NNFA21040319AH-TTV.csv;4;Oppsett: 5
NNFA21040319AH-TTV.csv;5;Variant: BOK
NNFA21040319AH-TTV.csv;6;NNFA-210403-19AH
NNFA21040319AH-TTV.csv;7;21:00:00– 21:18:19 0.18'19
ENRK10110518AH-TTV.csv;0;{\an7}ENRK-101105-18AH t-tv 245 t
ENRK10110518AH-TTV.csv;1;Norge nå
ENRK10110518AH-TTV.csv;2;Navn: ENRK10110518AH
ENRK10110518AH-TTV.csv;3;Type: TTV
ENRK10110518AH-TTV.csv;4;Oppsett: 5
ENRK10110518AH-TTV.csv;5;Variant: BOK
ENRK10110518AH-TTV.csv;6;ENRK-101105-18AH
ENRK10110518AH-TTV.csv;7;20:25:10– 20:52:38 0.27'28
NNFA27091617AH-TTV.csv;0;{\an7}NNFA-270916-17AH t-tv 92 t
NNFA27091617AH-TTV.csv;1;Nyheter
NNFA27091617AH-TTV.csv;2;Navn: NNFA27091617AH
NNFA27091617AH-TTV.csv;3;Type: TTV
NNFA27091617AH-TTV.csv;4;Oppsett: 0
NNFA27091617AH-TTV.csv;5;Variant: BOK
NNFA27091617AH-TTV.csv;6;NNFA-270916-17AH
NNFA27091617AH-TTV.csv;7;20:59:59– 21:09:02 0.09'03
DVNA60000912AA-TTV.csv;0;{\an7}DVNA 600009/12 A   t-tv   220 t
DVNA60000912AA-TTV.csv;1;Ut i naturen 9:12
DVNA60000912AA-TTV.csv;2;Navn: DVNA60000912AA
DVNA60000912AA-TTV.csv;3;Type: TTV
DVNA60000912AA-TTV.csv;4;Oppsett: 0
DVNA60000912AA-TTV.csv;5;wmv
DVNA60000912AA-TTV.csv;6;29'08''
DVNA60000912AA-TTV.csv;7;29.10.12
DVNA60000912AA-TTV.csv;8;akr, korr. iaa
DKOA99051419AA-TTV.csv;0;{\an7}DKOA-990514-19AA t-tv 85 t
DKOA99051419AA-TTV.csv;1;Distriktsnyheter Østlandssendingen
DKOA99051419AA-TTV.csv;2;Navn: DKOA99051419AA
DKOA99051419AA-TTV.csv;3;Type: TTV
DKOA99051419AA-TTV.csv;4;Oppsett: 5
DKOA99051419AA-TTV.csv;5;Variant: BOK
DKOA99051419AA-TTV.csv;6;DKOA-990514-19AA
DKOA99051419AA-TTV.csv;7;12:30:20– 12:39:15 0.08'55
DKSL99042419AA-TTV.csv;0;{\an7}DKSL-990424-19AA t-tv 89 t
DKSL99042419AA-TTV.csv;1;Distriktsnyheter Sørlandet
DKSL99042419AA-TTV.csv;2;Navn: DKSL99042419AA
DKSL99042419AA-TTV.csv;3;Type: TTV
DKSL99042419AA-TTV.csv;4;Oppsett: 5
DKSL99042419AA-TTV.csv;5;Variant: BOK
DKSL99042419AA-TTV.csv;6;DKSL-990424-19AA
DKSL99042419AA-TTV.csv;7;09:45:34– 09:54:24 0.08'50
MSUS08000218AW-TTV.csv;0;{\an7}MSUS08000218A     t-tv     74t
MSUS08000218AW-TTV.csv;1;Superkrim 2:20 Hårete hevn
MSUS08000218AW-TTV.csv;2;Navn: MSUS08000218AW
MSUS08000218AW-TTV.csv;3;Type: TTV
MSUS08000218AW-TTV.csv;4;Oppsett: 0
MSUS08000218AW-TTV.csv;5;Variant: BOK
MSUS08000218AW-TTV.csv;6;MSUS08000218AW
MSUS08000218AW-TTV.csv;7;00:00:00:00 - 00:06:11:15
MSUS08000218AW-TTV.csv;8;25.03.2018
MSUS08000218AW-TTV.csv;9;hsæ
DMPT63550614AA-TTV.csv;0;{\an7}DMPT 635506/14 A t-tv       233 t
DMPT63550614AA-TTV.csv;1;Underveis 6:8 - Gunnars livbåt
DMPT63550614AA-TTV.csv;2;Navn: DMPT63550614AA
DMPT63550614AA-TTV.csv;3;Type: TTV
DMPT63550614AA-TTV.csv;4;Oppsett: 0
DMPT63550614AA-TTV.csv;5;Variant: BOK
DMPT63550614AA-TTV.csv;6;DMPT63550614AA
DMPT63550614AA-TTV.csv;7;00:00:00-00:26:30
DMPT63550614AA-TTV.csv;8;04.03.14
DMPT63550614AA-TTV.csv;9;mol, korr. iaa
NNFA41010116AW-TTV.csv;0;{\an7}NNFA 410101/16 A   t-tv   18 t
NNFA41010116AW-TTV.csv;1;Vi glemmer aldri 101 - sykepleier
NNFA41010116AW-TTV.csv;2;Navn: NNFA41010116AW
NNFA41010116AW-TTV.csv;3;Type: TTV
NNFA41010116AW-TTV.csv;4;Oppsett: 0
NNFA41010116AW-TTV.csv;5;Variant: BOK
NNFA41010116AW-TTV.csv;6;NNFA41010116AW
NNFA41010116AW-TTV.csv;7;00:00:00:00 - 00:01:58:09  001.58
NNFA41010116AW-TTV.csv;8;21.07.2016
NNFA41010116AW-TTV.csv;9;kha, korr. efr
MSUS02000217AA-TTV.csv;0;{\an7}MSUS020002/17 A     t-tv     278t
MSUS02000217AA-TTV.csv;1;Labyrint 2:9
MSUS02000217AA-TTV.csv;2;Navn: MSUS02000217AA
MSUS02000217AA-TTV.csv;3;Type: TTV
MSUS02000217AA-TTV.csv;4;Oppsett: 0
MSUS02000217AA-TTV.csv;5;Variant: BOK
MSUS02000217AA-TTV.csv;6;MSUS02000217AA
MSUS02000217AA-TTV.csv;7;00:00:00:00 - 00:29:06:12
MSUS02000217AA-TTV.csv;8;03.10.2018
MSUS02000217AA-TTV.csv;9;hsæ
DVNR04003414AA-TTV.csv;0;{\an7}DVNR 040034/14 A  t-tv  206 t
DVNR04003414AA-TTV.csv;1;Norge Rundt
DVNR04003414AA-TTV.csv;2;Navn: DVNR04003414AA
DVNR04003414AA-TTV.csv;3;Type: TTV
DVNR04003414AA-TTV.csv;4;Oppsett: 0
DVNR04003414AA-TTV.csv;5;Variant: BOK
DVNR04003414AA-TTV.csv;6;wmv
DVNR04003414AA-TTV.csv;7;00:00:00 - 00:24:08
DVNR04003414AA-TTV.csv;8;22.08.14
DVNR04003414AA-TTV.csv;9;ita
